"","NUTSID","LEVL","CNTR","NAME_LATIN","NAME","MOUNT","URBN","COAST","FID","avg_tmp_min","Date"
"61","FRE21",3,"FR","Aisne","Aisne",4,3,3,"FRE21",10.4365015029907,"2023-01-01"
"62","FRE22",3,"FR","Oise","Oise",4,2,3,"FRE22",10.794864654541,"2023-01-01"
"63","FRE23",3,"FR","Somme","Somme",4,3,1,"FRE23",10.6677312850952,"2023-01-01"
"64","FRF11",3,"FR","Bas-Rhin","Bas-Rhin",4,2,3,"FRF11",9.73258972167969,"2023-01-01"
"65","FRF12",3,"FR","Haut-Rhin","Haut-Rhin",4,2,3,"FRF12",8.66482543945312,"2023-01-01"
"66","FRF21",3,"FR","Ardennes","Ardennes",4,3,3,"FRF21",9.76637935638428,"2023-01-01"
"67","FRF22",3,"FR","Aube","Aube",4,2,3,"FRF22",10.4094858169556,"2023-01-01"
"68","FRF23",3,"FR","Marne","Marne",4,2,3,"FRF23",10.6878814697266,"2023-01-01"
"69","FRF24",3,"FR","Haute-Marne","Haute-Marne",4,3,3,"FRF24",10.0706186294556,"2023-01-01"
"70","FRF31",3,"FR","Meurthe-et-Moselle","Meurthe-et-Moselle",4,2,3,"FRF31",10.9296350479126,"2023-01-01"
"71","FRF32",3,"FR","Meuse","Meuse",4,3,3,"FRF32",10.4289989471436,"2023-01-01"
"72","FRF33",3,"FR","Moselle","Moselle",4,2,3,"FRF33",10.9911108016968,"2023-01-01"
"73","FRF34",3,"FR","Vosges","Vosges",4,3,3,"FRF34",10.1884775161743,"2023-01-01"
"74","FRG01",3,"FR","Loire-Atlantique","Loire-Atlantique",4,1,1,"FRG01",11.5241327285767,"2023-01-01"
"75","FRG02",3,"FR","Maine-et-Loire","Maine-et-Loire",4,2,3,"FRG02",11.4684972763062,"2023-01-01"
"76","FRG03",3,"FR","Mayenne","Mayenne",4,3,3,"FRG03",10.4778356552124,"2023-01-01"
"77","FRG04",3,"FR","Sarthe","Sarthe",4,3,3,"FRG04",11.1296606063843,"2023-01-01"
"78","FRG05",3,"FR","Vendée","Vendée",4,3,1,"FRG05",11.4794569015503,"2023-01-01"
"79","FRH01",3,"FR","Côtes-d’Armor","Côtes-d’Armor",4,3,1,"FRH01",9.21023559570312,"2023-01-01"
"80","FRH02",3,"FR","Finistère","Finistère",4,3,1,"FRH02",8.55547618865967,"2023-01-01"
"81","FRH03",3,"FR","Ille-et-Vilaine","Ille-et-Vilaine",4,2,1,"FRH03",10.5555429458618,"2023-01-01"
"82","FRH04",3,"FR","Morbihan","Morbihan",4,3,1,"FRH04",10.0945739746094,"2023-01-01"
"83","FRI11",3,"FR","Dordogne","Dordogne",4,3,3,"FRI11",10.2778921127319,"2023-01-01"
"84","FRI12",3,"FR","Gironde","Gironde",4,1,1,"FRI12",10.1259803771973,"2023-01-01"
"85","FRI13",3,"FR","Landes","Landes",4,3,1,"FRI13",10.2526979446411,"2023-01-01"
"86","FRI14",3,"FR","Lot-et-Garonne","Lot-et-Garonne",4,3,3,"FRI14",9.7822208404541,"2023-01-01"
"87","FRI15",3,"FR","Pyrénées-Atlantiques","Pyrénées-Atlantiques",4,2,1,"FRI15",9.38300704956055,"2023-01-01"
"88","FRI21",3,"FR","Corrèze","Corrèze",4,3,3,"FRI21",7.28184413909912,"2023-01-01"
"89","FRI22",3,"FR","Creuse","Creuse",4,3,3,"FRI22",6.84195613861084,"2023-01-01"
"90","FRI23",3,"FR","Haute-Vienne","Haute-Vienne",4,3,3,"FRI23",8.79986763000488,"2023-01-01"
"91","FRI31",3,"FR","Charente","Charente",4,3,3,"FRI31",10.1987323760986,"2023-01-01"
"92","FRI32",3,"FR","Charente-Maritime","Charente-Maritime",4,3,1,"FRI32",10.9713773727417,"2023-01-01"
"93","FRI33",3,"FR","Deux-Sèvres","Deux-Sèvres",4,3,3,"FRI33",11.0086364746094,"2023-01-01"
"94","FRI34",3,"FR","Vienne","Vienne",4,3,3,"FRI34",10.742693901062,"2023-01-01"
"95","FRJ11",3,"FR","Aude","Aude",4,3,1,"FRJ11",9.00566005706787,"2023-01-01"
"96","FRJ12",3,"FR","Gard","Gard",4,2,1,"FRJ12",9.17220115661621,"2023-01-01"
"97","FRY10",3,"FR","Guadeloupe","Guadeloupe",4,2,1,"FRY10",NA,"2023-01-01"
"98","FRY20",3,"FR","Martinique","Martinique",2,2,1,"FRY20",NA,"2023-01-01"
"99","FRY30",3,"FR","Guyane","Guyane",4,2,1,"FRY30",NA,"2023-01-01"
"100","FRY40",3,"FR","La Réunion","La Réunion",2,1,1,"FRY40",NA,"2023-01-01"
"101","FRY50",3,"FR","Mayotte","Mayotte",2,2,1,"FRY50",NA,"2023-01-01"
"102","FRJ13",3,"FR","Hérault","Hérault",4,2,1,"FRJ13",12.0634107589722,"2023-01-02"
"103","FRJ14",3,"FR","Lozère","Lozère",3,3,3,"FRJ14",6.50210094451904,"2023-01-02"
"104","FRJ15",3,"FR","Pyrénées-Orientales","Pyrénées-Orientales",2,2,1,"FRJ15",5.199951171875,"2023-01-02"
"105","FRJ21",3,"FR","Ariège","Ariège",3,3,3,"FRJ21",3.60552430152893,"2023-01-02"
"106","FRK24",3,"FR","Isère","Isère",2,2,3,"FRK24",6.05152988433838,"2023-01-02"
"107","FRK25",3,"FR","Loire","Loire",3,2,3,"FRK25",7.3537278175354,"2023-01-02"
"108","FRK26",3,"FR","Rhône","Rhône",2,1,3,"FRK26",8.89008331298828,"2023-01-02"
"109","FRK27",3,"FR","Savoie","Savoie",3,2,3,"FRK27",1.71574008464813,"2023-01-02"
"110","FRK28",3,"FR","Haute-Savoie","Haute-Savoie",3,2,3,"FRK28",2.37808084487915,"2023-01-02"
"111","FRJ22",3,"FR","Aveyron","Aveyron",3,3,3,"FRJ22",8.47145080566406,"2023-01-02"
"112","FRJ23",3,"FR","Haute-Garonne","Haute-Garonne",4,1,3,"FRJ23",8.07228374481201,"2023-01-02"
"113","FRJ24",3,"FR","Gers","Gers",4,3,3,"FRJ24",9.23480224609375,"2023-01-02"
"114","FRJ25",3,"FR","Lot","Lot",4,3,3,"FRJ25",9.71172428131104,"2023-01-02"
"115","FRJ26",3,"FR","Hautes-Pyrénées","Hautes-Pyrénées",2,3,3,"FRJ26",4.76632738113403,"2023-01-02"
"116","FRJ27",3,"FR","Tarn","Tarn",4,3,3,"FRJ27",9.74569606781006,"2023-01-02"
"117","FRJ28",3,"FR","Tarn-et-Garonne","Tarn-et-Garonne",4,3,3,"FRJ28",10.4156942367554,"2023-01-02"
"118","FRK11",3,"FR","Allier","Allier",4,3,3,"FRK11",6.97075080871582,"2023-01-02"
"119","FRK12",3,"FR","Cantal","Cantal",3,3,3,"FRK12",6.49931240081787,"2023-01-02"
"120","FRK13",3,"FR","Haute-Loire","Haute-Loire",3,3,3,"FRK13",6.53405141830444,"2023-01-02"
"121","FRK14",3,"FR","Puy-de-Dôme","Puy-de-Dôme",3,2,3,"FRK14",6.38757705688477,"2023-01-02"
"122","FRK21",3,"FR","Ain","Ain",4,3,3,"FRK21",7.96284484863281,"2023-01-02"
"123","FRK22",3,"FR","Ardèche","Ardèche",3,3,3,"FRK22",7.34153509140015,"2023-01-02"
"124","FRK23",3,"FR","Drôme","Drôme",2,3,3,"FRK23",5.87011861801147,"2023-01-02"
"125","FRL01",3,"FR","Alpes-de-Haute-Provence","Alpes-de-Haute-Provence",3,3,3,"FRL01",3.93773770332336,"2023-01-02"
"126","FRL02",3,"FR","Hautes-Alpes","Hautes-Alpes",3,3,3,"FRL02",2.64421272277832,"2023-01-02"
"127","FRL03",3,"FR","Alpes-Maritimes","Alpes-Maritimes",2,1,1,"FRL03",5.98285913467407,"2023-01-02"
"128","FRL04",3,"FR","Bouches-du-Rhône","Bouches-du-Rhône",4,1,1,"FRL04",9.89642715454102,"2023-01-02"
"129","FRL05",3,"FR","Var","Var",2,2,1,"FRL05",8.18158721923828,"2023-01-02"
"130","FRL06",3,"FR","Vaucluse","Vaucluse",2,2,3,"FRL06",5.45497369766235,"2023-01-02"
"131","FRM01",3,"FR","Corse-du-Sud","Corse-du-Sud",3,3,1,"FRM01",9.50527858734131,"2023-01-02"
"132","FRM02",3,"FR","Haute-Corse","Haute-Corse",3,3,1,"FRM02",8.97321605682373,"2023-01-02"
"133","FR101",3,"FR","Paris","Paris",4,1,3,"FR101",8.81576728820801,"2023-01-02"
"134","FR102",3,"FR","Seine-et-Marne","Seine-et-Marne",4,2,3,"FR102",6.84789228439331,"2023-01-02"
"135","FR103",3,"FR","Yvelines","Yvelines",4,1,3,"FR103",7.23287630081177,"2023-01-02"
"136","FR104",3,"FR","Essonne","Essonne",4,1,3,"FR104",7.79163551330566,"2023-01-02"
"137","FR105",3,"FR","Hauts-de-Seine","Hauts-de-Seine",4,1,3,"FR105",8.34048271179199,"2023-01-02"
"138","FR106",3,"FR","Seine-Saint-Denis","Seine-Saint-Denis",4,1,3,"FR106",8.41260528564453,"2023-01-02"
"139","FR107",3,"FR","Val-de-Marne","Val-de-Marne",4,1,3,"FR107",8.25463104248047,"2023-01-02"
"140","FR108",3,"FR","Val-d’Oise","Val-d’Oise",4,1,3,"FR108",7.46898746490479,"2023-01-02"
"141","FRB01",3,"FR","Cher","Cher",4,3,3,"FRB01",6.90712594985962,"2023-01-02"
"142","FRB02",3,"FR","Eure-et-Loir","Eure-et-Loir",4,3,3,"FRB02",6.26825428009033,"2023-01-02"
"143","FRB03",3,"FR","Indre","Indre",4,3,3,"FRB03",6.61318969726562,"2023-01-02"
"144","FRB04",3,"FR","Indre-et-Loire","Indre-et-Loire",4,2,3,"FRB04",8.4281759262085,"2023-01-02"
"145","FRB05",3,"FR","Loir-et-Cher","Loir-et-Cher",4,3,3,"FRB05",7.48936176300049,"2023-01-02"
"146","FRB06",3,"FR","Loiret","Loiret",4,2,3,"FRB06",8.1179895401001,"2023-01-02"
"147","FRC11",3,"FR","Côte-d’Or","Côte-d’Or",4,2,3,"FRC11",7.87763786315918,"2023-01-02"
"148","FRC12",3,"FR","Nièvre","Nièvre",4,3,3,"FRC12",6.29389095306396,"2023-01-02"
"149","FRC13",3,"FR","Saône-et-Loire","Saône-et-Loire",4,3,3,"FRC13",8.39508152008057,"2023-01-02"
"150","FRC14",3,"FR","Yonne","Yonne",4,3,3,"FRC14",7.23166179656982,"2023-01-02"
"151","FRC21",3,"FR","Doubs","Doubs",2,2,3,"FRC21",6.62964820861816,"2023-01-02"
"152","FRC22",3,"FR","Jura","Jura",3,3,3,"FRC22",7.30224514007568,"2023-01-02"
"153","FRC23",3,"FR","Haute-Saône","Haute-Saône",4,3,3,"FRC23",8.24560928344727,"2023-01-02"
"154","FRC24",3,"FR","Territoire de Belfort","Territoire de Belfort",4,2,3,"FRC24",6.70243453979492,"2023-01-02"
"155","FRD11",3,"FR","Calvados","Calvados",4,2,1,"FRD11",6.52985763549805,"2023-01-02"
"156","FRD12",3,"FR","Manche","Manche",4,3,1,"FRD12",7.19744110107422,"2023-01-02"
"157","FRD13",3,"FR","Orne","Orne",4,3,3,"FRD13",6.62105083465576,"2023-01-02"
"158","FRD21",3,"FR","Eure","Eure",4,3,1,"FRD21",6.26926612854004,"2023-01-02"
"159","FRD22",3,"FR","Seine-Maritime","Seine-Maritime",4,2,1,"FRD22",6.93942737579346,"2023-01-02"
"160","FRE11",3,"FR","Nord","Nord",4,1,1,"FRE11",6.94404745101929,"2023-01-02"
"161","FRE12",3,"FR","Pas-de-Calais","Pas-de-Calais",4,2,1,"FRE12",7.74056959152222,"2023-01-02"
"162","FRE21",3,"FR","Aisne","Aisne",4,3,3,"FRE21",6.77116537094116,"2023-01-02"
"163","FRE22",3,"FR","Oise","Oise",4,2,3,"FRE22",7.39142751693726,"2023-01-02"
"164","FRE23",3,"FR","Somme","Somme",4,3,1,"FRE23",7.07377529144287,"2023-01-02"
"165","FRF11",3,"FR","Bas-Rhin","Bas-Rhin",4,2,3,"FRF11",7.48008251190186,"2023-01-02"
"166","FRF12",3,"FR","Haut-Rhin","Haut-Rhin",4,2,3,"FRF12",6.81223011016846,"2023-01-02"
"167","FRF21",3,"FR","Ardennes","Ardennes",4,3,3,"FRF21",6.70272064208984,"2023-01-02"
"168","FRF22",3,"FR","Aube","Aube",4,2,3,"FRF22",6.80998086929321,"2023-01-02"
"169","FRF23",3,"FR","Marne","Marne",4,2,3,"FRF23",6.43539142608643,"2023-01-02"
"170","FRF24",3,"FR","Haute-Marne","Haute-Marne",4,3,3,"FRF24",7.20703363418579,"2023-01-02"
"171","FRF31",3,"FR","Meurthe-et-Moselle","Meurthe-et-Moselle",4,2,3,"FRF31",7.72764921188354,"2023-01-02"
"172","FRF32",3,"FR","Meuse","Meuse",4,3,3,"FRF32",7.047532081604,"2023-01-02"
"173","FRF33",3,"FR","Moselle","Moselle",4,2,3,"FRF33",6.89024066925049,"2023-01-02"
"174","FRF34",3,"FR","Vosges","Vosges",4,3,3,"FRF34",7.48264408111572,"2023-01-02"
"175","FRG01",3,"FR","Loire-Atlantique","Loire-Atlantique",4,1,1,"FRG01",8.48215675354004,"2023-01-02"
"176","FRG02",3,"FR","Maine-et-Loire","Maine-et-Loire",4,2,3,"FRG02",8.96917629241943,"2023-01-02"
"177","FRG03",3,"FR","Mayenne","Mayenne",4,3,3,"FRG03",7.7691650390625,"2023-01-02"
"178","FRG04",3,"FR","Sarthe","Sarthe",4,3,3,"FRG04",7.80831050872803,"2023-01-02"
"179","FRG05",3,"FR","Vendée","Vendée",4,3,1,"FRG05",8.64798164367676,"2023-01-02"
"180","FRH01",3,"FR","Côtes-d’Armor","Côtes-d’Armor",4,3,1,"FRH01",6.15158319473267,"2023-01-02"
"181","FRH02",3,"FR","Finistère","Finistère",4,3,1,"FRH02",5.10714721679688,"2023-01-02"
"182","FRH03",3,"FR","Ille-et-Vilaine","Ille-et-Vilaine",4,2,1,"FRH03",7.28898572921753,"2023-01-02"
"183","FRH04",3,"FR","Morbihan","Morbihan",4,3,1,"FRH04",6.81984329223633,"2023-01-02"
"184","FRI11",3,"FR","Dordogne","Dordogne",4,3,3,"FRI11",9.78647232055664,"2023-01-02"
"185","FRI12",3,"FR","Gironde","Gironde",4,1,1,"FRI12",9.7484073638916,"2023-01-02"
"186","FRI13",3,"FR","Landes","Landes",4,3,1,"FRI13",10.0715789794922,"2023-01-02"
"187","FRI14",3,"FR","Lot-et-Garonne","Lot-et-Garonne",4,3,3,"FRI14",10.195387840271,"2023-01-02"
"188","FRI15",3,"FR","Pyrénées-Atlantiques","Pyrénées-Atlantiques",4,2,1,"FRI15",8.37012100219727,"2023-01-02"
"189","FRI21",3,"FR","Corrèze","Corrèze",4,3,3,"FRI21",7.92173767089844,"2023-01-02"
"190","FRI22",3,"FR","Creuse","Creuse",4,3,3,"FRI22",5.88036012649536,"2023-01-02"
"191","FRI23",3,"FR","Haute-Vienne","Haute-Vienne",4,3,3,"FRI23",7.53839111328125,"2023-01-02"
"192","FRI31",3,"FR","Charente","Charente",4,3,3,"FRI31",8.3602705001831,"2023-01-02"
"193","FRI32",3,"FR","Charente-Maritime","Charente-Maritime",4,3,1,"FRI32",8.84652137756348,"2023-01-02"
"194","FRI33",3,"FR","Deux-Sèvres","Deux-Sèvres",4,3,3,"FRI33",7.8402042388916,"2023-01-02"
"195","FRI34",3,"FR","Vienne","Vienne",4,3,3,"FRI34",7.53988409042358,"2023-01-02"
"196","FRJ11",3,"FR","Aude","Aude",4,3,1,"FRJ11",8.75392532348633,"2023-01-02"
"197","FRJ12",3,"FR","Gard","Gard",4,2,1,"FRJ12",9.08924770355225,"2023-01-02"
"198","FRY10",3,"FR","Guadeloupe","Guadeloupe",4,2,1,"FRY10",NA,"2023-01-02"
"199","FRY20",3,"FR","Martinique","Martinique",2,2,1,"FRY20",NA,"2023-01-02"
"200","FRY30",3,"FR","Guyane","Guyane",4,2,1,"FRY30",NA,"2023-01-02"
"201","FRY40",3,"FR","La Réunion","La Réunion",2,1,1,"FRY40",NA,"2023-01-02"
"202","FRY50",3,"FR","Mayotte","Mayotte",2,2,1,"FRY50",NA,"2023-01-02"
"203","FRJ13",3,"FR","Hérault","Hérault",4,2,1,"FRJ13",9.54676628112793,"2023-01-03"
"204","FRJ14",3,"FR","Lozère","Lozère",3,3,3,"FRJ14",3.41176962852478,"2023-01-03"
"205","FRJ15",3,"FR","Pyrénées-Orientales","Pyrénées-Orientales",2,2,1,"FRJ15",4.03238391876221,"2023-01-03"
"206","FRJ21",3,"FR","Ariège","Ariège",3,3,3,"FRJ21",1.06794703006744,"2023-01-03"
"207","FRK24",3,"FR","Isère","Isère",2,2,3,"FRK24",5.56163549423218,"2023-01-03"
"208","FRK25",3,"FR","Loire","Loire",3,2,3,"FRK25",3.11145997047424,"2023-01-03"
"209","FRK26",3,"FR","Rhône","Rhône",2,1,3,"FRK26",4.70963954925537,"2023-01-03"
"210","FRK27",3,"FR","Savoie","Savoie",3,2,3,"FRK27",3.05170726776123,"2023-01-03"
"211","FRK28",3,"FR","Haute-Savoie","Haute-Savoie",3,2,3,"FRK28",3.41682982444763,"2023-01-03"
"212","FRJ22",3,"FR","Aveyron","Aveyron",3,3,3,"FRJ22",4.34571361541748,"2023-01-03"
"213","FRJ23",3,"FR","Haute-Garonne","Haute-Garonne",4,1,3,"FRJ23",5.8143196105957,"2023-01-03"
"214","FRJ24",3,"FR","Gers","Gers",4,3,3,"FRJ24",6.38177919387817,"2023-01-03"
"215","FRJ25",3,"FR","Lot","Lot",4,3,3,"FRJ25",5.35581636428833,"2023-01-03"
"216","FRJ26",3,"FR","Hautes-Pyrénées","Hautes-Pyrénées",2,3,3,"FRJ26",2.1887514591217,"2023-01-03"
"217","FRJ27",3,"FR","Tarn","Tarn",4,3,3,"FRJ27",6.47365379333496,"2023-01-03"
"218","FRJ28",3,"FR","Tarn-et-Garonne","Tarn-et-Garonne",4,3,3,"FRJ28",5.95751047134399,"2023-01-03"
"219","FRK11",3,"FR","Allier","Allier",4,3,3,"FRK11",2.55627489089966,"2023-01-03"
"220","FRK12",3,"FR","Cantal","Cantal",3,3,3,"FRK12",2.37823891639709,"2023-01-03"
"221","FRK13",3,"FR","Haute-Loire","Haute-Loire",3,3,3,"FRK13",2.17717623710632,"2023-01-03"
"222","FRK14",3,"FR","Puy-de-Dôme","Puy-de-Dôme",3,2,3,"FRK14",2.02727913856506,"2023-01-03"
"223","FRK21",3,"FR","Ain","Ain",4,3,3,"FRK21",5.38365173339844,"2023-01-03"
"224","FRK22",3,"FR","Ardèche","Ardèche",3,3,3,"FRK22",6.36869430541992,"2023-01-03"
"225","FRK23",3,"FR","Drôme","Drôme",2,3,3,"FRK23",6.17850160598755,"2023-01-03"
"226","FRL01",3,"FR","Alpes-de-Haute-Provence","Alpes-de-Haute-Provence",3,3,3,"FRL01",3.59261512756348,"2023-01-03"
"227","FRL02",3,"FR","Hautes-Alpes","Hautes-Alpes",3,3,3,"FRL02",2.29832696914673,"2023-01-03"
"228","FRL03",3,"FR","Alpes-Maritimes","Alpes-Maritimes",2,1,1,"FRL03",6.44312953948975,"2023-01-03"
"229","FRL04",3,"FR","Bouches-du-Rhône","Bouches-du-Rhône",4,1,1,"FRL04",8.99312591552734,"2023-01-03"
"230","FRL05",3,"FR","Var","Var",2,2,1,"FRL05",8.67974948883057,"2023-01-03"
"231","FRL06",3,"FR","Vaucluse","Vaucluse",2,2,3,"FRL06",7.3015947341919,"2023-01-03"
"232","FRM01",3,"FR","Corse-du-Sud","Corse-du-Sud",3,3,1,"FRM01",7.94586706161499,"2023-01-03"
"233","FRM02",3,"FR","Haute-Corse","Haute-Corse",3,3,1,"FRM02",8.75535011291504,"2023-01-03"
"234","FR101",3,"FR","Paris","Paris",4,1,3,"FR101",5.08908462524414,"2023-01-03"
"235","FR102",3,"FR","Seine-et-Marne","Seine-et-Marne",4,2,3,"FR102",3.79675269126892,"2023-01-03"
"236","FR103",3,"FR","Yvelines","Yvelines",4,1,3,"FR103",4.75529432296753,"2023-01-03"
"237","FR104",3,"FR","Essonne","Essonne",4,1,3,"FR104",4.8308572769165,"2023-01-03"
"238","FR105",3,"FR","Hauts-de-Seine","Hauts-de-Seine",4,1,3,"FR105",5.00133228302002,"2023-01-03"
"239","FR106",3,"FR","Seine-Saint-Denis","Seine-Saint-Denis",4,1,3,"FR106",4.55630588531494,"2023-01-03"
"240","FR107",3,"FR","Val-de-Marne","Val-de-Marne",4,1,3,"FR107",4.71055459976196,"2023-01-03"
"241","FR108",3,"FR","Val-d’Oise","Val-d’Oise",4,1,3,"FR108",3.84913444519043,"2023-01-03"
"242","FRB01",3,"FR","Cher","Cher",4,3,3,"FRB01",1.76187872886658,"2023-01-03"
"243","FRB02",3,"FR","Eure-et-Loir","Eure-et-Loir",4,3,3,"FRB02",4.0767822265625,"2023-01-03"
