"","NUTSID","LEVL","CNTR","NAME_LATIN","NAME","MOUNT","URBN","COAST","FID","avg_tmp_max","Date"
"51","FRC22",3,"FR","Jura","Jura",3,3,3,"FRC22",8.81879806518555,"2016-01-01"
"52","FRC23",3,"FR","Haute-Saône","Haute-Saône",4,3,3,"FRC23",9.0178165435791,"2016-01-01"
"53","FRC24",3,"FR","Territoire de Belfort","Territoire de Belfort",4,2,3,"FRC24",7.29535245895386,"2016-01-01"
"54","FRD11",3,"FR","Calvados","Calvados",4,2,1,"FRD11",10.6671190261841,"2016-01-01"
"55","FRD12",3,"FR","Manche","Manche",4,3,1,"FRD12",10.9196519851685,"2016-01-01"
"56","FRD13",3,"FR","Orne","Orne",4,3,3,"FRD13",9.65990924835205,"2016-01-01"
"57","FRD21",3,"FR","Eure","Eure",4,3,1,"FRD21",9.18358612060547,"2016-01-01"
"58","FRD22",3,"FR","Seine-Maritime","Seine-Maritime",4,2,1,"FRD22",8.57167434692383,"2016-01-01"
"59","FRE11",3,"FR","Nord","Nord",4,1,1,"FRE11",7.68726682662964,"2016-01-01"
"60","FRE12",3,"FR","Pas-de-Calais","Pas-de-Calais",4,2,1,"FRE12",7.4515790939331,"2016-01-01"
"61","FRE21",3,"FR","Aisne","Aisne",4,3,3,"FRE21",7.61923837661743,"2016-01-01"
"62","FRE22",3,"FR","Oise","Oise",4,2,3,"FRE22",7.9367880821228,"2016-01-01"
"63","FRE23",3,"FR","Somme","Somme",4,3,1,"FRE23",7.28583192825317,"2016-01-01"
"64","FRF11",3,"FR","Bas-Rhin","Bas-Rhin",4,2,3,"FRF11",6.33523654937744,"2016-01-01"
"65","FRF12",3,"FR","Haut-Rhin","Haut-Rhin",4,2,3,"FRF12",6.40716981887817,"2016-01-01"
"66","FRF21",3,"FR","Ardennes","Ardennes",4,3,3,"FRF21",7.07780122756958,"2016-01-01"
"67","FRF22",3,"FR","Aube","Aube",4,2,3,"FRF22",8.88933086395264,"2016-01-01"
"68","FRF23",3,"FR","Marne","Marne",4,2,3,"FRF23",8.64577007293701,"2016-01-01"
"69","FRF24",3,"FR","Haute-Marne","Haute-Marne",4,3,3,"FRF24",7.82789993286133,"2016-01-01"
"70","FRF31",3,"FR","Meurthe-et-Moselle","Meurthe-et-Moselle",4,2,3,"FRF31",7.03358840942383,"2016-01-01"
"71","FRF32",3,"FR","Meuse","Meuse",4,3,3,"FRF32",6.99489831924438,"2016-01-01"
"72","FRF33",3,"FR","Moselle","Moselle",4,2,3,"FRF33",7.44092321395874,"2016-01-01"
"73","FRF34",3,"FR","Vosges","Vosges",4,3,3,"FRF34",8.13395690917969,"2016-01-01"
"74","FRG01",3,"FR","Loire-Atlantique","Loire-Atlantique",4,1,1,"FRG01",12.0698614120483,"2016-01-01"
"75","FRG02",3,"FR","Maine-et-Loire","Maine-et-Loire",4,2,3,"FRG02",11.2420749664307,"2016-01-01"
"76","FRG03",3,"FR","Mayenne","Mayenne",4,3,3,"FRG03",9.90223789215088,"2016-01-01"
"77","FRG04",3,"FR","Sarthe","Sarthe",4,3,3,"FRG04",10.1055793762207,"2016-01-01"
"78","FRG05",3,"FR","Vendée","Vendée",4,3,1,"FRG05",12.1572360992432,"2016-01-01"
"79","FRH01",3,"FR","Côtes-d’Armor","Côtes-d’Armor",4,3,1,"FRH01",11.1986961364746,"2016-01-01"
"80","FRH02",3,"FR","Finistère","Finistère",4,3,1,"FRH02",12.2562389373779,"2016-01-01"
"81","FRH03",3,"FR","Ille-et-Vilaine","Ille-et-Vilaine",4,2,1,"FRH03",11.495228767395,"2016-01-01"
"82","FRH04",3,"FR","Morbihan","Morbihan",4,3,1,"FRH04",11.9860935211182,"2016-01-01"
"83","FRI11",3,"FR","Dordogne","Dordogne",4,3,3,"FRI11",12.5630655288696,"2016-01-01"
"84","FRI12",3,"FR","Gironde","Gironde",4,1,1,"FRI12",13.0078563690186,"2016-01-01"
"85","FRI13",3,"FR","Landes","Landes",4,3,1,"FRI13",14.4183320999146,"2016-01-01"
"86","FRI14",3,"FR","Lot-et-Garonne","Lot-et-Garonne",4,3,3,"FRI14",12.657280921936,"2016-01-01"
"87","FRI15",3,"FR","Pyrénées-Atlantiques","Pyrénées-Atlantiques",4,2,1,"FRI15",14.3271036148071,"2016-01-01"
"88","FRI21",3,"FR","Corrèze","Corrèze",4,3,3,"FRI21",11.3851099014282,"2016-01-01"
"89","FRI22",3,"FR","Creuse","Creuse",4,3,3,"FRI22",11.2326307296753,"2016-01-01"
"90","FRI23",3,"FR","Haute-Vienne","Haute-Vienne",4,3,3,"FRI23",11.5895490646362,"2016-01-01"
"91","FRI31",3,"FR","Charente","Charente",4,3,3,"FRI31",12.4145727157593,"2016-01-01"
"92","FRI32",3,"FR","Charente-Maritime","Charente-Maritime",4,3,1,"FRI32",12.7471103668213,"2016-01-01"
"93","FRI33",3,"FR","Deux-Sèvres","Deux-Sèvres",4,3,3,"FRI33",11.79065990448,"2016-01-01"
"94","FRI34",3,"FR","Vienne","Vienne",4,3,3,"FRI34",12.0541839599609,"2016-01-01"
"95","FRJ11",3,"FR","Aude","Aude",4,3,1,"FRJ11",11.9031915664673,"2016-01-01"
"96","FRJ12",3,"FR","Gard","Gard",4,2,1,"FRJ12",10.5953893661499,"2016-01-01"
"97","FRY10",3,"FR","Guadeloupe","Guadeloupe",4,2,1,"FRY10",NA,"2016-01-01"
"98","FRY20",3,"FR","Martinique","Martinique",2,2,1,"FRY20",NA,"2016-01-01"
"99","FRY30",3,"FR","Guyane","Guyane",4,2,1,"FRY30",NA,"2016-01-01"
"100","FRY40",3,"FR","La Réunion","La Réunion",2,1,1,"FRY40",NA,"2016-01-01"
"101","FRY50",3,"FR","Mayotte","Mayotte",2,2,1,"FRY50",NA,"2016-01-01"
"102","FRJ13",3,"FR","Hérault","Hérault",4,2,1,"FRJ13",12.2264318466187,"2016-01-02"
"103","FRJ14",3,"FR","Lozère","Lozère",3,3,3,"FRJ14",5.98489189147949,"2016-01-02"
"104","FRJ15",3,"FR","Pyrénées-Orientales","Pyrénées-Orientales",2,2,1,"FRJ15",9.03798484802246,"2016-01-02"
"105","FRJ21",3,"FR","Ariège","Ariège",3,3,3,"FRJ21",5.23281002044678,"2016-01-02"
"106","FRK24",3,"FR","Isère","Isère",2,2,3,"FRK24",6.0945725440979,"2016-01-02"
"107","FRK25",3,"FR","Loire","Loire",3,2,3,"FRK25",8.59152126312256,"2016-01-02"
"108","FRK26",3,"FR","Rhône","Rhône",2,1,3,"FRK26",8.82811450958252,"2016-01-02"
"109","FRK27",3,"FR","Savoie","Savoie",3,2,3,"FRK27",1.65700531005859,"2016-01-02"
"110","FRK28",3,"FR","Haute-Savoie","Haute-Savoie",3,2,3,"FRK28",3.36916518211365,"2016-01-02"
"111","FRJ22",3,"FR","Aveyron","Aveyron",3,3,3,"FRJ22",7.87144708633423,"2016-01-02"
"112","FRJ23",3,"FR","Haute-Garonne","Haute-Garonne",4,1,3,"FRJ23",9.55153942108154,"2016-01-02"
"113","FRJ24",3,"FR","Gers","Gers",4,3,3,"FRJ24",10.9366550445557,"2016-01-02"
"114","FRJ25",3,"FR","Lot","Lot",4,3,3,"FRJ25",9.85532665252686,"2016-01-02"
"115","FRJ26",3,"FR","Hautes-Pyrénées","Hautes-Pyrénées",2,3,3,"FRJ26",5.42171382904053,"2016-01-02"
"116","FRJ27",3,"FR","Tarn","Tarn",4,3,3,"FRJ27",9.5152473449707,"2016-01-02"
"117","FRJ28",3,"FR","Tarn-et-Garonne","Tarn-et-Garonne",4,3,3,"FRJ28",11.1822137832642,"2016-01-02"
"118","FRK11",3,"FR","Allier","Allier",4,3,3,"FRK11",9.95376396179199,"2016-01-02"
"119","FRK12",3,"FR","Cantal","Cantal",3,3,3,"FRK12",6.30563354492188,"2016-01-02"
"120","FRK13",3,"FR","Haute-Loire","Haute-Loire",3,3,3,"FRK13",6.93213844299316,"2016-01-02"
"121","FRK14",3,"FR","Puy-de-Dôme","Puy-de-Dôme",3,2,3,"FRK14",7.30082416534424,"2016-01-02"
"122","FRK21",3,"FR","Ain","Ain",4,3,3,"FRK21",7.71457672119141,"2016-01-02"
"123","FRK22",3,"FR","Ardèche","Ardèche",3,3,3,"FRK22",9.32245063781738,"2016-01-02"
"124","FRK23",3,"FR","Drôme","Drôme",2,3,3,"FRK23",8.88433361053467,"2016-01-02"
"125","FRL01",3,"FR","Alpes-de-Haute-Provence","Alpes-de-Haute-Provence",3,3,3,"FRL01",6.51123571395874,"2016-01-02"
"126","FRL02",3,"FR","Hautes-Alpes","Hautes-Alpes",3,3,3,"FRL02",3.04897117614746,"2016-01-02"
"127","FRL03",3,"FR","Alpes-Maritimes","Alpes-Maritimes",2,1,1,"FRL03",6.42774677276611,"2016-01-02"
"128","FRL04",3,"FR","Bouches-du-Rhône","Bouches-du-Rhône",4,1,1,"FRL04",12.935601234436,"2016-01-02"
"129","FRL05",3,"FR","Var","Var",2,2,1,"FRL05",10.6816396713257,"2016-01-02"
"130","FRL06",3,"FR","Vaucluse","Vaucluse",2,2,3,"FRL06",11.4463233947754,"2016-01-02"
"131","FRM01",3,"FR","Corse-du-Sud","Corse-du-Sud",3,3,1,"FRM01",12.156102180481,"2016-01-02"
"132","FRM02",3,"FR","Haute-Corse","Haute-Corse",3,3,1,"FRM02",11.8190488815308,"2016-01-02"
"133","FR101",3,"FR","Paris","Paris",4,1,3,"FR101",11.1173210144043,"2016-01-02"
"134","FR102",3,"FR","Seine-et-Marne","Seine-et-Marne",4,2,3,"FR102",11.1432981491089,"2016-01-02"
"135","FR103",3,"FR","Yvelines","Yvelines",4,1,3,"FR103",10.3390808105469,"2016-01-02"
"136","FR104",3,"FR","Essonne","Essonne",4,1,3,"FR104",10.6646728515625,"2016-01-02"
"137","FR105",3,"FR","Hauts-de-Seine","Hauts-de-Seine",4,1,3,"FR105",10.9685907363892,"2016-01-02"
"138","FR106",3,"FR","Seine-Saint-Denis","Seine-Saint-Denis",4,1,3,"FR106",11.0723237991333,"2016-01-02"
"139","FR107",3,"FR","Val-de-Marne","Val-de-Marne",4,1,3,"FR107",11.1701412200928,"2016-01-02"
"140","FR108",3,"FR","Val-d’Oise","Val-d’Oise",4,1,3,"FR108",11.045446395874,"2016-01-02"
"141","FRB01",3,"FR","Cher","Cher",4,3,3,"FRB01",11.0885343551636,"2016-01-02"
"142","FRB02",3,"FR","Eure-et-Loir","Eure-et-Loir",4,3,3,"FRB02",10.177095413208,"2016-01-02"
"143","FRB03",3,"FR","Indre","Indre",4,3,3,"FRB03",11.1039485931396,"2016-01-02"
"144","FRB04",3,"FR","Indre-et-Loire","Indre-et-Loire",4,2,3,"FRB04",11.4320945739746,"2016-01-02"
"145","FRB05",3,"FR","Loir-et-Cher","Loir-et-Cher",4,3,3,"FRB05",11.1656627655029,"2016-01-02"
"146","FRB06",3,"FR","Loiret","Loiret",4,2,3,"FRB06",11.0048084259033,"2016-01-02"
"147","FRC11",3,"FR","Côte-d’Or","Côte-d’Or",4,2,3,"FRC11",8.81913185119629,"2016-01-02"
"148","FRC12",3,"FR","Nièvre","Nièvre",4,3,3,"FRC12",9.74245548248291,"2016-01-02"
"149","FRC13",3,"FR","Saône-et-Loire","Saône-et-Loire",4,3,3,"FRC13",9.48240566253662,"2016-01-02"
"150","FRC14",3,"FR","Yonne","Yonne",4,3,3,"FRC14",10.5064296722412,"2016-01-02"
"151","FRC21",3,"FR","Doubs","Doubs",2,2,3,"FRC21",6.81884050369263,"2016-01-02"
"152","FRC22",3,"FR","Jura","Jura",3,3,3,"FRC22",8.00155448913574,"2016-01-02"
"153","FRC23",3,"FR","Haute-Saône","Haute-Saône",4,3,3,"FRC23",7.55519580841064,"2016-01-02"
"154","FRC24",3,"FR","Territoire de Belfort","Territoire de Belfort",4,2,3,"FRC24",6.6708402633667,"2016-01-02"
"155","FRD11",3,"FR","Calvados","Calvados",4,2,1,"FRD11",10.3794851303101,"2016-01-02"
"156","FRD12",3,"FR","Manche","Manche",4,3,1,"FRD12",10.3254728317261,"2016-01-02"
"157","FRD13",3,"FR","Orne","Orne",4,3,3,"FRD13",9.29279136657715,"2016-01-02"
"158","FRD21",3,"FR","Eure","Eure",4,3,1,"FRD21",9.99534320831299,"2016-01-02"
"159","FRD22",3,"FR","Seine-Maritime","Seine-Maritime",4,2,1,"FRD22",9.91181945800781,"2016-01-02"
"160","FRE11",3,"FR","Nord","Nord",4,1,1,"FRE11",10.5981063842773,"2016-01-02"
"161","FRE12",3,"FR","Pas-de-Calais","Pas-de-Calais",4,2,1,"FRE12",10.3479356765747,"2016-01-02"
"162","FRE21",3,"FR","Aisne","Aisne",4,3,3,"FRE21",10.4911584854126,"2016-01-02"
"163","FRE22",3,"FR","Oise","Oise",4,2,3,"FRE22",10.5640707015991,"2016-01-02"
"164","FRE23",3,"FR","Somme","Somme",4,3,1,"FRE23",10.471061706543,"2016-01-02"
"165","FRF11",3,"FR","Bas-Rhin","Bas-Rhin",4,2,3,"FRF11",7.05160474777222,"2016-01-02"
"166","FRF12",3,"FR","Haut-Rhin","Haut-Rhin",4,2,3,"FRF12",6.9341139793396,"2016-01-02"
"167","FRF21",3,"FR","Ardennes","Ardennes",4,3,3,"FRF21",10.167387008667,"2016-01-02"
"168","FRF22",3,"FR","Aube","Aube",4,2,3,"FRF22",10.7073535919189,"2016-01-02"
"169","FRF23",3,"FR","Marne","Marne",4,2,3,"FRF23",10.9954385757446,"2016-01-02"
"170","FRF24",3,"FR","Haute-Marne","Haute-Marne",4,3,3,"FRF24",9.24919033050537,"2016-01-02"
"171","FRF31",3,"FR","Meurthe-et-Moselle","Meurthe-et-Moselle",4,2,3,"FRF31",9.29620838165283,"2016-01-02"
"172","FRF32",3,"FR","Meuse","Meuse",4,3,3,"FRF32",9.9750804901123,"2016-01-02"
"173","FRF33",3,"FR","Moselle","Moselle",4,2,3,"FRF33",8.50129222869873,"2016-01-02"
"174","FRF34",3,"FR","Vosges","Vosges",4,3,3,"FRF34",7.75355672836304,"2016-01-02"
"175","FRG01",3,"FR","Loire-Atlantique","Loire-Atlantique",4,1,1,"FRG01",11.4089126586914,"2016-01-02"
"176","FRG02",3,"FR","Maine-et-Loire","Maine-et-Loire",4,2,3,"FRG02",11.0359716415405,"2016-01-02"
"177","FRG03",3,"FR","Mayenne","Mayenne",4,3,3,"FRG03",9.61545944213867,"2016-01-02"
"178","FRG04",3,"FR","Sarthe","Sarthe",4,3,3,"FRG04",10.3829803466797,"2016-01-02"
"179","FRG05",3,"FR","Vendée","Vendée",4,3,1,"FRG05",11.8818559646606,"2016-01-02"
"180","FRH01",3,"FR","Côtes-d’Armor","Côtes-d’Armor",4,3,1,"FRH01",9.8031415939331,"2016-01-02"
"181","FRH02",3,"FR","Finistère","Finistère",4,3,1,"FRH02",10.6961860656738,"2016-01-02"
"182","FRH03",3,"FR","Ille-et-Vilaine","Ille-et-Vilaine",4,2,1,"FRH03",10.669810295105,"2016-01-02"
"183","FRH04",3,"FR","Morbihan","Morbihan",4,3,1,"FRH04",10.9601125717163,"2016-01-02"
"184","FRI11",3,"FR","Dordogne","Dordogne",4,3,3,"FRI11",11.3159322738647,"2016-01-02"
"185","FRI12",3,"FR","Gironde","Gironde",4,1,1,"FRI12",12.969482421875,"2016-01-02"
"186","FRI13",3,"FR","Landes","Landes",4,3,1,"FRI13",12.2411394119263,"2016-01-02"
"187","FRI14",3,"FR","Lot-et-Garonne","Lot-et-Garonne",4,3,3,"FRI14",11.6486358642578,"2016-01-02"
"188","FRI15",3,"FR","Pyrénées-Atlantiques","Pyrénées-Atlantiques",4,2,1,"FRI15",9.1620922088623,"2016-01-02"
"189","FRI21",3,"FR","Corrèze","Corrèze",4,3,3,"FRI21",8.61110591888428,"2016-01-02"
"190","FRI22",3,"FR","Creuse","Creuse",4,3,3,"FRI22",8.57084083557129,"2016-01-02"
"191","FRI23",3,"FR","Haute-Vienne","Haute-Vienne",4,3,3,"FRI23",9.61996078491211,"2016-01-02"
"192","FRI31",3,"FR","Charente","Charente",4,3,3,"FRI31",12.0552196502686,"2016-01-02"
"193","FRI32",3,"FR","Charente-Maritime","Charente-Maritime",4,3,1,"FRI32",12.7599859237671,"2016-01-02"
"194","FRI33",3,"FR","Deux-Sèvres","Deux-Sèvres",4,3,3,"FRI33",11.5247745513916,"2016-01-02"
"195","FRI34",3,"FR","Vienne","Vienne",4,3,3,"FRI34",11.5543203353882,"2016-01-02"
"196","FRJ11",3,"FR","Aude","Aude",4,3,1,"FRJ11",9.8735876083374,"2016-01-02"
"197","FRJ12",3,"FR","Gard","Gard",4,2,1,"FRJ12",11.651894569397,"2016-01-02"
"198","FRY10",3,"FR","Guadeloupe","Guadeloupe",4,2,1,"FRY10",NA,"2016-01-02"
"199","FRY20",3,"FR","Martinique","Martinique",2,2,1,"FRY20",NA,"2016-01-02"
"200","FRY30",3,"FR","Guyane","Guyane",4,2,1,"FRY30",NA,"2016-01-02"
"201","FRY40",3,"FR","La Réunion","La Réunion",2,1,1,"FRY40",NA,"2016-01-02"
"202","FRY50",3,"FR","Mayotte","Mayotte",2,2,1,"FRY50",NA,"2016-01-02"
"203","FRJ13",3,"FR","Hérault","Hérault",4,2,1,"FRJ13",10.4506254196167,"2016-01-03"
"204","FRJ14",3,"FR","Lozère","Lozère",3,3,3,"FRJ14",4.10360479354858,"2016-01-03"
"205","FRJ15",3,"FR","Pyrénées-Orientales","Pyrénées-Orientales",2,2,1,"FRJ15",9.47159290313721,"2016-01-03"
"206","FRJ21",3,"FR","Ariège","Ariège",3,3,3,"FRJ21",8.06965255737305,"2016-01-03"
"207","FRK24",3,"FR","Isère","Isère",2,2,3,"FRK24",4.77083158493042,"2016-01-03"
"208","FRK25",3,"FR","Loire","Loire",3,2,3,"FRK25",7.17177248001099,"2016-01-03"
"209","FRK26",3,"FR","Rhône","Rhône",2,1,3,"FRK26",7.44563245773315,"2016-01-03"
"210","FRK27",3,"FR","Savoie","Savoie",3,2,3,"FRK27",1.10800778865814,"2016-01-03"
"211","FRK28",3,"FR","Haute-Savoie","Haute-Savoie",3,2,3,"FRK28",2.709712266922,"2016-01-03"
"212","FRJ22",3,"FR","Aveyron","Aveyron",3,3,3,"FRJ22",7.10026025772095,"2016-01-03"
"213","FRJ23",3,"FR","Haute-Garonne","Haute-Garonne",4,1,3,"FRJ23",10.3341541290283,"2016-01-03"
"214","FRJ24",3,"FR","Gers","Gers",4,3,3,"FRJ24",11.5848712921143,"2016-01-03"
"215","FRJ25",3,"FR","Lot","Lot",4,3,3,"FRJ25",8.96696472167969,"2016-01-03"
"216","FRJ26",3,"FR","Hautes-Pyrénées","Hautes-Pyrénées",2,3,3,"FRJ26",8.57222652435303,"2016-01-03"
"217","FRJ27",3,"FR","Tarn","Tarn",4,3,3,"FRJ27",9.30831432342529,"2016-01-03"
"218","FRJ28",3,"FR","Tarn-et-Garonne","Tarn-et-Garonne",4,3,3,"FRJ28",10.3608951568604,"2016-01-03"
"219","FRK11",3,"FR","Allier","Allier",4,3,3,"FRK11",8.3401460647583,"2016-01-03"
"220","FRK12",3,"FR","Cantal","Cantal",3,3,3,"FRK12",5.18447685241699,"2016-01-03"
"221","FRK13",3,"FR","Haute-Loire","Haute-Loire",3,3,3,"FRK13",5.01099872589111,"2016-01-03"
"222","FRK14",3,"FR","Puy-de-Dôme","Puy-de-Dôme",3,2,3,"FRK14",6.53309297561646,"2016-01-03"
"223","FRK21",3,"FR","Ain","Ain",4,3,3,"FRK21",6.4193606376648,"2016-01-03"
"224","FRK22",3,"FR","Ardèche","Ardèche",3,3,3,"FRK22",6.68281602859497,"2016-01-03"
"225","FRK23",3,"FR","Drôme","Drôme",2,3,3,"FRK23",6.74808502197266,"2016-01-03"
"226","FRL01",3,"FR","Alpes-de-Haute-Provence","Alpes-de-Haute-Provence",3,3,3,"FRL01",5.08004283905029,"2016-01-03"
"227","FRL02",3,"FR","Hautes-Alpes","Hautes-Alpes",3,3,3,"FRL02",1.45641100406647,"2016-01-03"
"228","FRL03",3,"FR","Alpes-Maritimes","Alpes-Maritimes",2,1,1,"FRL03",7.71913862228394,"2016-01-03"
"229","FRL04",3,"FR","Bouches-du-Rhône","Bouches-du-Rhône",4,1,1,"FRL04",10.2253713607788,"2016-01-03"
"230","FRL05",3,"FR","Var","Var",2,2,1,"FRL05",9.55703353881836,"2016-01-03"
"231","FRL06",3,"FR","Vaucluse","Vaucluse",2,2,3,"FRL06",7.8334584236145,"2016-01-03"
"232","FRM01",3,"FR","Corse-du-Sud","Corse-du-Sud",3,3,1,"FRM01",10.3424673080444,"2016-01-03"
"233","FRM02",3,"FR","Haute-Corse","Haute-Corse",3,3,1,"FRM02",11.2064352035522,"2016-01-03"
"234","FR101",3,"FR","Paris","Paris",4,1,3,"FR101",8.7907190322876,"2016-01-03"
"235","FR102",3,"FR","Seine-et-Marne","Seine-et-Marne",4,2,3,"FR102",7.99429607391357,"2016-01-03"
"236","FR103",3,"FR","Yvelines","Yvelines",4,1,3,"FR103",7.88320016860962,"2016-01-03"
"237","FR104",3,"FR","Essonne","Essonne",4,1,3,"FR104",7.92727136611938,"2016-01-03"
"238","FR105",3,"FR","Hauts-de-Seine","Hauts-de-Seine",4,1,3,"FR105",8.68528366088867,"2016-01-03"
"239","FR106",3,"FR","Seine-Saint-Denis","Seine-Saint-Denis",4,1,3,"FR106",8.45821285247803,"2016-01-03"
"240","FR107",3,"FR","Val-de-Marne","Val-de-Marne",4,1,3,"FR107",8.39547538757324,"2016-01-03"
"241","FR108",3,"FR","Val-d’Oise","Val-d’Oise",4,1,3,"FR108",8.19457530975342,"2016-01-03"
"242","FRB01",3,"FR","Cher","Cher",4,3,3,"FRB01",8.23857498168945,"2016-01-03"
"243","FRB02",3,"FR","Eure-et-Loir","Eure-et-Loir",4,3,3,"FRB02",7.94441938400269,"2016-01-03"
